Leaf,SD1,SD2,SD3,SD4,SD5,GCL1,GCL2,GCL3,GCL4,GCL5,GCL6,GCL7,GCL8,GCL9,GCL10,Data collected by
SCE04-01-05,,,,,,,,,,,,,,,,
SCE04-02-01,,,,,,,,,,,,,,,,
SCE04-02-02,,,,,,,,,,,,,,,,
SCE04-02-03,,,,,,,,,,,,,,,,
SCE04-02-04,,,,,,,,,,,,,,,,
SCE04-02-05,,,,,,,,,,,,,,,,
SCE05-01-01,,,,,,,,,,,,,,,,
SCE05-01-02,,,,,,,,,,,,,,,,
SCE05-01-03,,,,,,,,,,,,,,,,
SCE05-01-04,,,,,,,,,,,,,,,,
SCE05-01-05,,,,,,,,,,,,,,,,
SCE05-02-01,,,,,,,,,,,,,,,,
SCE05-02-02,,,,,,,,,,,,,,,,
SCE05-02-03,,,,,,,,,,,,,,,,
SCE05-02-04,,,,,,,,,,,,,,,,
SCE05-02-05,,,,,,,,,,,,,,,,
SPA03-01-01,0.00043500,,,,,21.83900000,22.25600000,22.29700000,22.38500000,21.65600000,,,,,,Hong Jhun
SPA03-01-02,0.00045312,,,,,21.82400000,21.37200000,22.24400000,24.83900000,21.29500000,,,,,,Hong Jhun
SPA03-01-03,0.00042723,,,,,22.82700000,22.06400000,21.83000000,26.08000000,22.74200000,,,,,,Hong Jhun
SPA03-01-04,0.00037285,,,,,21.94800000,21.51400000,21.75300000,25.92700000,22.82200000,,,,,,Hong Jhun
SPA03-01-05,0.00037544,,,,,22.13200000,25.54700000,22.13800000,22.17600000,21.66200000,,,,,,Hong Jhun
SPA03-02-01,,,,,,,,,,,,,,,,
SPA03-02-02,,,,,,,,,,,,,,,,
SPA03-02-03,,,,,,,,,,,,,,,,
SPA03-02-04,,,,,,,,,,,,,,,,
SPA03-02-05,,,,,,,,,,,,,,,,
SPA04-01-01,0.00037285,,,,,24.41700000,23.17000000,25.34800000,24.65500000,22.25600000,,,,,,Hong Jhun
SPA04-01-02,0.00044794,,,,,24.23900000,24.68400000,25.45100000,22.22300000,26.52700000,,,,,,Hong Jhun
SPA04-01-03,0.00042464,,,,,22.55800000,24.46300000,22.12000000,22.82800000,23.34700000,,,,,,Hong Jhun
SPA04-01-04,0.00045312,,,,,26.57500000,24.23100000,26.76900000,26.43000000,21.91900000,,,,,,Hong Jhun
SPA04-01-05,0.00033660,,,,,20.33500000,27.76800000,22.49700000,22.48200000,22.31700000,,,,,,Hong Jhun
SPA04-02-01,,,,,,,,,,,,,,,,
SPA04-02-02,,,,,,,,,,,,,,,,
SPA04-02-03,,,,,,,,,,,,,,,,
SPA04-02-04,,,,,,,,,,,,,,,,
SPA04-02-05,,,,,,,,,,,,,,,,
SPA05-01-01,0.00037285,,,,,22.15600000,22.78400000,24.67000000,24.67300000,22.91900000,,,,,,Hong Jhun
SPA05-01-02,0.00041687,,,,,24.39000000,22.99800000,21.91400000,25.07100000,19.90700000,,,,,,Hong Jhun
SPA05-01-03,0.00030812,,,,,22.46200000,22.57600000,22.15800000,25.35700000,21.53600000,,,,,,Hong Jhun
SPA05-01-04,0.00037026,,,,,19.74600000,19.68400000,24.90400000,21.05900000,22.06800000,,,,,,Hong Jhun
SPA05-01-05,0.00038580,,,,,21.81400000,20.04700000,19.82900000,20.63400000,24.20600000,,,,,,Hong Jhun
SPA05-02-01,,,,,,,,,,,,,,,,
SPA05-02-02,,,,,,,,,,,,,,,,
SPA05-02-03,,,,,,,,,,,,,,,,
SPA05-02-04,,,,,,,,,,,,,,,,
SPA05-02-05,,,,,,,,,,,,,,,,
SPA06-01-01,,,,,,,,,,,,,,,,
SPA06-01-02,,,,,,,,,,,,,,,,
SPA06-01-03,,,,,,,,,,,,,,,,
SPA06-01-04,,,,,,,,,,,,,,,,
SPA06-01-05,,,,,,,,,,,,,,,,
SPA06-02-01,,,,,,,,,,,,,,,,
SPA06-02-02,,,,,,,,,,,,,,,,
SPA06-02-03,,,,,,,,,,,,,,,,
SPA06-02-04,,,,,,,,,,,,,,,,
SPA06-02-05,,,,,,,,,,,,,,,,
SPA07-01-01,,,,,,,,,,,,,,,,
SPA07-01-02,,,,,,,,,,,,,,,,
SPA07-01-03,,,,,,,,,,,,,,,,
SPA07-01-04,,,,,,,,,,,,,,,,
SPA07-01-05,,,,,,,,,,,,,,,,
SPA07-02-01,,,,,,,,,,,,,,,,
SPA07-02-02,,,,,,,,,,,,,,,,
SPA07-02-03,,,,,,,,,,,,,,,,
SPA07-02-04,,,,,,,,,,,,,,,,
SPA07-02-05,,,,,,,,,,,,,,,,
TFL01-01-01,0.00044891,0.00035913,0.00037708,0.00037708,0.00032321,30.20674487,27.32991202,26.93035191,25.41202346,22.45527859,28.36876833,22.21554252,28.04912023,22.05571848,26.29105572,Huang Jie
TFL01-01-02,0.00034117,0.00030526,0.00034117,0.00028730,0.00030526,28.52859238,24.37316716,25.25219941,26.45087977,22.53519062,23.33431085,23.49413490,21.09677419,27.80938416,29.32771261,Huang Jie
TFL01-01-03,0.00034117,0.00037708,0.00030526,0.00035913,0.00032321,21.33651026,23.25439883,22.37536657,28.92815249,24.61290323,24.93255132,21.97580645,23.09457478,24.85263930,22.05571848,Huang Jie
TFL01-01-04,0.00039504,0.00030526,0.00034117,0.00037708,0.00034117,27.72947214,25.09237537,21.17668622,24.45307918,24.77272727,25.57184751,22.93475073,22.93475073,19.81818182,21.41642229,Huang Jie
TFL01-01-05,0.00026934,0.00030526,0.00026934,0.00030526,0.00026934,24.29325513,25.09237537,19.57844575,22.45527859,27.01026393,23.41422287,20.13782991,12.86583578,18.61950147,18.61950147,Huang Jie
TFL01-02-01,0.00041299,0.00043095,0.00041299,0.00043095,0.00041299,29.64736070,19.41862170,18.69941349,23.49413490,18.45967742,21.73607038,23.01466276,20.93695015,22.85483871,24.13343109,Huang Jie
TFL01-02-02,0.00032321,0.00037708,0.00041299,0.00037708,0.00025139,23.41422287,23.09457478,21.49633431,20.29765396,17.98020528,21.49633431,24.69281525,22.05571848,22.45527859,18.45967742,Huang Jie
TFL01-02-03,0.00050278,0.00034117,0.00028730,0.00032321,0.00025139,23.25439883,27.32991202,24.53299120,22.13563050,21.57624633,23.81378299,21.49633431,19.81818182,25.57184751,22.13563050,Huang Jie
TFL01-02-04,0.00037708,0.00037708,0.00044891,0.00034117,0.00030526,16.46187683,25.73167155,24.53299120,20.77712610,21.33651026,23.81378299,22.85483871,19.89809384,21.01686217,29.00806452,Huang Jie
TFL01-02-05,0.00030526,0.00035913,0.00030526,0.00034117,0.00037708,25.41202346,24.21334311,19.73826979,25.09237537,21.97580645,24.93255132,21.33651026,21.33651026,24.37316716,23.25439883,Huang Jie
TFL02-01-01,0.00035913,0.00032321,0.00023343,0.00028730,0.00028730,25.33211144,23.65395894,26.05131965,21.97580645,21.73607038,19.01906158,20.05791789,16.38196481,16.22214076,18.45967742,Huang Jie
TFL02-01-02,0.00026934,0.00035913,0.00037708,0.00025139,0.00026934,21.17668622,26.85043988,21.57624633,20.85703812,23.89369501,24.29325513,22.61510264,22.93475073,21.89589443,25.33211144,Huang Jie
TFL02-01-03,0.00032321,0.00032321,0.00025139,0.00025139,0.00026934,25.49193548,25.97140762,24.45307918,24.61290323,24.29325513,25.25219941,23.73387097,24.77272727,25.89149560,21.09677419,Huang Jie
TFL02-01-04,0.00039504,0.00030526,0.00032321,0.00037708,0.00034117,24.13343109,21.97580645,19.41862170,19.65835777,20.05791789,16.62170088,22.93475073,24.77272727,25.81158358,24.29325513,Huang Jie
TFL02-01-05,0.00032321,0.00034117,0.00037708,0.00030526,0.00030526,17.82038123,23.49413490,20.21774194,19.65835777,21.81598240,19.01906158,21.09677419,21.09677419,21.89589443,18.93914956,Huang Jie
TFL02-02-01,0.00034117,0.00037708,0.00034117,0.00039504,0.00032321,22.69501466,22.05571848,20.37756598,20.61730205,22.37536657,21.65615836,20.21774194,21.89589443,23.49413490,25.17228739,Huang Jie
TFL02-02-02,0.00030526,0.00028730,0.00034117,0.00035913,0.00032321,25.17228739,23.81378299,24.21334311,24.93255132,23.33431085,30.20674487,27.17008798,26.21114370,24.29325513,21.73607038,Huang Jie
TFL02-02-03,0.00032321,0.00032321,0.00033219,0.00028730,0.00027832,19.97800587,26.13123167,23.41422287,23.49413490,21.09677419,19.25879765,21.49633431,22.37536657,26.29105572,19.65835777,Huang Jie
TFL02-02-04,0.00025139,0.00028730,0.00028730,0.00041299,0.00030526,19.97800587,14.38416422,21.81598240,18.93914956,17.66055718,15.18328446,19.65835777,24.85263930,23.33431085,26.05131965,Huang Jie
TFL02-02-05,0.00032321,0.00028730,0.00026934,0.00030526,0.00030526,28.36876833,27.72947214,28.92815249,27.01026393,26.05131965,25.01246334,26.85043988,26.85043988,26.93035191,26.53079179,Huang Jie
TFL03-01-01,0.00028223,,,,,25.43500000,21.98500000,22.48500000,31.14500000,21.80500000,,,,,,Hong Jhun
TFL03-01-02,0.00034955,,,,,21.88400000,19.98200000,20.62400000,23.57700000,23.18200000,,,,,,Hong Jhun
TFL03-01-03,0.00030812,,,,,23.55800000,23.86500000,22.03800000,25.89700000,22.77000000,,,,,,Hong Jhun
TFL03-01-04,0.00024598,,,,,20.63400000,24.34300000,22.48800000,22.20000000,24.30100000,,,,,,Hong Jhun
TFL03-01-05,0.00034955,,,,,20.16300000,21.77300000,28.51800000,20.77300000,26.09800000,,,,,,Hong Jhun
TFL03-02-01,,,,,,,,,,,,,,,,
TFL03-02-02,,,,,,,,,,,,,,,,
TFL03-02-03,,,,,,,,,,,,,,,,
TFL03-02-04,,,,,,,,,,,,,,,,
TFL03-02-05,,,,,,,,,,,,,,,,
TFL04-01-01,,,,,,,,,,,,,,,,
TFL04-01-02,,,,,,,,,,,,,,,,
TFL04-01-03,,,,,,,,,,,,,,,,
TFL04-01-04,,,,,,,,,,,,,,,,
TFL04-01-05,,,,,,,,,,,,,,,,
TFL04-02-01,,,,,,,,,,,,,,,,
TFL04-02-02,,,,,,,,,,,,,,,,
TFL04-02-03,,,,,,,,,,,,,,,,
TFL04-02-04,,,,,,,,,,,,,,,,
TFL04-02-05,,,,,,,,,,,,,,,,
TFL05-01-01,,,,,,,,,,,,,,,,
TFL05-01-02,,,,,,,,,,,,,,,,
TFL05-01-03,,,,,,,,,,,,,,,,
TFL05-01-04,,,,,,,,,,,,,,,,
TFL05-01-05,,,,,,,,,,,,,,,,
TFL05-02-01,,,,,,,,,,,,,,,,
TFL05-02-02,,,,,,,,,,,,,,,,
TFL05-02-03,,,,,,,,,,,,,,,,
TFL05-02-04,,,,,,,,,,,,,,,,
TFL05-02-05,,,,,,,,,,,,,,,,
TWA01-01-01,0.00017956,0.00024241,0.00024241,,,28.04912023,20.85703812,20.61730205,21.73607038,20.37756598,20.61730205,18.77932551,21.01686217,24.45307918,22.37536657,Huang Jie
TWA01-01-02,0.00018355,0.00022126,0.00018030,0.00022538,0.00021035,21.57624633,22.13563050,24.05351906,22.53519062,20.13782991,22.85483871,19.33870968,26.69061584,23.57404692,19.49853372,Huang Jie
TWA01-01-03,0.00021787,0.00024040,0.00020284,,,22.69501466,19.89809384,21.09677419,24.21334311,21.01686217,19.65835777,21.81598240,22.93475073,20.77712610,23.09457478,Huang Jie
TWA01-01-04,0.00013523,0.00027408,0.00015025,,,25.65175953,21.25659824,20.61730205,20.93695015,17.98020528,20.85703812,20.77712610,23.33431085,23.73387097,19.41862170,Huang Jie
TWA01-01-05,0.00027046,0.00018030,0.00022538,,,24.37316716,23.73387097,26.77052786,26.37096774,21.97580645,22.13563050,22.85483871,21.57624633,22.93475073,21.89589443,Huang Jie
TWA01-02-01,0.00021035,0.00012020,0.00015025,,,18.85923754,23.65395894,23.17448680,21.41642229,20.61730205,,23.01466276,25.17228739,22.37536657,20.29765396,Huang Jie
TWA01-02-02,0.00022538,0.00024040,0.00016528,,,24.77272727,22.93475073,27.80938416,25.09237537,24.45307918,26.45087977,22.45527859,20.05791789,19.09897361,24.77272727,Huang Jie
TWA01-02-03,0.00015025,0.00015025,0.00016528,,,22.37536657,22.61510264,23.41422287,24.53299120,24.93255132,23.57404692,23.65395894,20.61730205,22.69501466,21.89589443,Huang Jie
TWA01-02-04,0.00018030,0.00021035,0.00019533,,,18.69941349,19.09897361,20.61730205,23.73387097,23.57404692,18.29985337,20.29765396,22.93475073,18.61950147,20.53739003,Huang Jie
TWA01-02-05,0.00016353,0.00018383,0.00010518,,,20.61730205,18.45967742,18.29985337,19.01906158,20.69721408,17.98020528,16.78152493,24.93255132,19.09897361,21.41642229,Huang Jie
TWA02-01-01,0.00019533,0.00021035,0.00027046,0.00021035,0.00021035,21.15697786,23.02742063,21.02956007,22.07624778,23.36390446,19.33705614,23.07929926,26.86372408,23.00521464,21.05991149,Huang Jie
TWA02-01-02,0.00026056,0.00027046,0.00030051,,,24.06169627,24.79497888,24.24186541,23.67042473,19.88726052,24.54780387,25.07715983,22.38703471,20.11533255,20.03465401,Huang Jie
TWA02-01-03,0.00034404,0.00027046,0.00013523,,,21.58994623,23.38213470,23.45864356,24.05820537,22.79663346,19.45361336,21.54243123,25.11788698,23.64152785,19.68895810,Huang Jie
TWA02-01-04,0.00024040,0.00034558,0.00030051,,,20.67785205,21.82373946,18.06219942,23.82664244,20.50592530,24.01204793,22.35842874,26.77470617,23.36574688,26.07264771,Huang Jie
TWA02-01-05,0.00037563,0.00025543,0.00031553,,,20.39538018,20.90136652,22.20337466,24.42407092,22.80972433,23.40948007,24.74329419,27.31240150,24.84646963,27.11652331,Huang Jie
TWA02-02-01,0.00015025,0.00022538,0.00022538,,,21.02752371,22.33748335,20.04105399,18.81167592,21.39144987,21.55823724,22.72923973,19.67160057,21.79435773,24.37170744,Huang Jie
TWA02-02-02,0.00033056,0.00031553,0.00034558,,,22.82659701,21.61166738,21.56027360,21.53457671,20.65099152,25.31580153,23.91420581,24.90823914,22.35658632,23.12361428,Huang Jie
TWA02-02-03,0.00025543,0.00024040,0.00028548,,,20.54539185,23.00521464,22.71983369,19.09075386,22.44027091,21.32754703,20.68609445,20.82573038,21.33559549,20.18524749,Huang Jie
TWA02-02-04,0.00039066,0.00036061,0.00033056,,,21.02956007,20.22742918,20.98078446,23.58373409,22.31838037,26.02028423,19.76459423,21.85884238,27.12912933,24.38218014,Huang Jie
TWA02-02-05,0.00034558,0.00027046,0.00036061,,,21.98722987,15.18938395,22.06082965,18.51921621,21.70815193,23.16230507,22.74989421,22.05113271,24.04395087,26.43647690,Huang Jie
TWA03-01-01,0.00031553,0.00022538,0.00025543,,,21.68449140,19.98345417,24.73466391,20.66747632,23.00521464,24.83619087,19.93225432,20.74369427,22.58048867,21.70815193,Huang Jie
TWA03-01-02,0.00015025,0.00024792,0.00031553,,,20.77712610,22.77492669,19.65835777,22.61510264,19.65835777,22.37536657,21.57624633,23.57404692,28.12903226,19.97800587,Huang Jie
TWA03-01-03,0.00032698,0.00027797,0.00021035,,,21.97580645,21.09677419,22.69501466,21.25659824,23.57404692,20.21774194,24.77272727,23.81378299,23.25439883,21.25659824,Huang Jie
TWA03-01-04,0.00028548,0.00042975,0.00037424,,,20.53739003,23.17448680,23.57404692,22.21554252,21.49633431,25.57184751,23.33431085,19.49853372,21.49633431,24.61290323,Huang Jie
TWA03-01-05,0.00031168,0.00018548,0.00027046,,,22.21554252,18.85923754,21.73607038,20.93695015,22.45527859,21.25659824,25.09237537,27.17008798,25.65175953,25.01246334,Huang Jie
TWA03-02-01,0.00025543,0.00018782,0.00025543,0.00021035,,21.81598240,20.45747801,18.37976540,22.37536657,21.25659824,22.53519062,23.89369501,21.57624633,23.81378299,24.61290323,Huang Jie
TWA03-02-02,0.00018030,0.00019533,0.00018030,,,22.13563050,21.33651026,21.33651026,22.69501466,22.37536657,27.25000000,24.61290323,23.49413490,23.73387097,20.77712610,Huang Jie
TWA03-02-03,0.00024040,0.00019533,0.00021035,,,21.65615836,21.89589443,23.49413490,17.74046921,20.37756598,22.85483871,23.73387097,19.49853372,23.57404692,21.89589443,Huang Jie
TWA03-02-04,0.00018030,0.00021035,0.00019533,,,22.21554252,18.77932551,20.93695015,25.65175953,20.85703812,21.73607038,26.85043988,22.69501466,20.45747801,20.05791789,Huang Jie
TWA03-02-05,0.00025543,0.00016528,0.00025543,0.00024792,,20.05791789,21.17668622,22.93475073,24.29325513,22.77492669,20.85703812,20.77712610,20.85703812,19.89809384,22.13563050,Huang Jie
TWA06-01-01,0.00016528,0.00020284,0.00027046,0.00027046,,23.13282637,19.59121294,21.31959554,22.63139760,26.77470617,21.33753488,20.47053147,21.98722987,22.60124012,19.46234061,Huang Jie
TWA06-01-02,0.00021035,0.00015025,0.00024792,0.00018030,,19.47514057,23.94446026,21.51867372,23.16230507,21.90364225,21.06805692,20.78480930,22.37365293,21.20730498,22.28967743,Huang Jie
TWA06-01-03,0.00025543,0.00025543,0.00028548,,,21.29554713,21.99886620,18.88411207,21.02956007,19.96425423,17.87000607,19.84643640,20.49554957,22.47071930,21.02956007,Huang Jie
TWA06-01-04,0.00024040,0.00024040,0.00018030,,,22.10524163,20.42049526,19.67383087,21.08628716,22.28201685,24.06169627,20.05162366,19.97918751,19.01686318,20.49554957,Huang Jie
TWA06-01-05,0.00026294,0.00019533,0.00021035,0.00022538,,19.85293335,19.19761414,24.31556216,21.84323031,19.78398811,22.39653771,21.15891725,22.07430839,20.44347701,21.35159545,Huang Jie
TWA06-02-01,0.00022538,0.00019533,0.00019533,,,21.73753366,21.89394531,19.68895810,22.33748335,22.20337466,23.29263195,19.97918751,20.90136652,20.90136652,21.99498742,Huang Jie
TWA06-02-02,0.00022538,0.00016528,0.00022538,0.00021035,,23.88559983,22.75920327,19.26636545,22.09748408,21.15086879,19.93225432,22.09176288,22.59561589,23.37854684,21.56027360,Huang Jie
TWA06-02-03,0.00030051,0.00031553,0.00032304,,,22.17457475,20.15984151,22.71983369,22.93093608,22.02989641,18.62714315,21.36749843,20.74369427,21.84323031,18.98321479,Huang Jie
TWA06-02-04,0.00017279,0.00024040,0.00025543,0.00024792,,19.54107976,21.92119371,23.50945553,20.15353850,24.99541463,21.80803042,21.42131645,22.35658632,17.58607966,19.90442410,Huang Jie
TWA06-02-05,0.00028548,0.00026294,0.00025543,0.00025543,,19.45138306,22.96817233,19.64561277,18.40838019,22.09748408,19.21322621,18.98544509,19.21535954,18.74806400,17.18132938,Huang Jie
TWA07-01-01,0.00022538,0.00025543,0.00023289,0.00025543,,20.94015428,19.93002403,15.28732304,20.63654308,18.17759301,22.26669568,23.68477620,17.13410529,21.02956007,21.94262395,Huang Jie
TWA07-01-02,0.00024040,0.00021787,0.00019533,,,20.62209464,20.57651902,20.37656812,19.41628014,21.23736549,21.55038272,20.90757256,23.18984438,19.60217048,22.67658534,Huang Jie
TWA07-01-03,0.00024040,0.00022538,0.00026294,0.00027046,0.00025543,20.61996132,19.30398957,18.28513208,18.84794248,19.69758837,21.54834636,20.11746588,15.91335750,21.42131645,17.78622451,Huang Jie
TWA07-01-04,0.00027046,0.00022538,0.00021035,0.00028548,,21.95232089,23.67217018,19.72570950,17.61274625,20.94015428,19.42946798,22.33554396,20.68813080,18.69114296,20.00692076,Huang Jie
TWA07-01-05,0.00027046,0.00031553,0.00031553,0.00028548,,21.06805692,21.06805692,26.26813802,20.63654308,20.98282081,20.20425349,23.55658266,20.44551336,20.44551336,20.15140517,Huang Jie
TWA07-02-01,0.00025543,0.00034558,0.00027046,0.00025543,,23.22106853,20.18524749,20.49554957,21.26151087,23.18984438,20.09205990,23.36390446,22.08012656,21.55823724,21.03566914,Huang Jie
TWA07-02-02,0.00028548,0.00031553,0.00034558,0.00031553,,20.90757256,20.40168319,18.75039126,20.08352659,22.60880373,21.68449140,20.69433685,23.83023031,17.97706029,20.33681066,Huang Jie
TWA07-02-03,0.00028548,0.00024040,0.00030051,0.00028548,,22.22645338,20.65516121,19.35470457,17.61032201,18.00779959,20.71693072,21.31755919,21.22941400,19.54107976,18.58360389,Huang Jie
TWA07-02-04,0.00025543,0.00027797,0.00022538,0.00021035,,19.63475220,19.91295741,20.33681066,19.67383087,19.21322621,23.18984438,21.73753366,20.70044592,20.25060487,18.41991954,Huang Jie
TWA07-02-05,0.00028548,0.00013523,0.00024040,0.00025543,0.00034558,22.35842874,19.41851044,23.42586790,21.23736549,17.97706029,22.03571457,23.07929926,21.04779031,24.68637315,21.02956007,Huang Jie
XFL01-01-01,0.00023562,,,,,17.35600000,18.02200000,17.80800000,17.68600000,18.47900000,,,,,,Hong Jhun
XFL01-01-02,0.00028741,,,,,18.60200000,16.25800000,15.01200000,15.14700000,16.04100000,,,,,,Hong Jhun
XFL01-01-03,0.00025116,,,,,16.46100000,16.85400000,15.80100000,14.32900000,16.43900000,,,,,,Hong Jhun
XFL01-01-04,0.00021491,,,,,15.65900000,14.61900000,13.03600000,15.33400000,16.94800000,,,,,,Hong Jhun
XFL01-01-05,0.00019419,,,,,14.98300000,16.66700000,14.34900000,14.91000000,15.75100000,,,,,,Hong Jhun
XFL01-02-01,,,,,,,,,,,,,,,,
XFL01-02-02,,,,,,,,,,,,,,,,
XFL01-02-03,,,,,,,,,,,,,,,,
XFL01-02-04,,,,,,,,,,,,,,,,
XFL01-02-05,,,,,,,,,,,,,,,,
XFL02-01-01,0.00025634,,,,,19.52100000,17.67600000,17.34900000,18.23000000,16.22300000,,,,,,Hong Jhun
XFL02-01-02,0.00025116,,,,,17.51300000,19.33100000,16.25100000,15.31500000,17.69100000,,,,,,Hong Jhun
XFL02-01-03,0.00027705,,,,,15.35200000,17.26500000,20.14200000,17.31800000,18.01200000,,,,,,Hong Jhun
XFL02-01-04,0.00029000,,,,,16.15100000,20.30900000,18.32600000,17.26500000,18.50700000,,,,,,Hong Jhun
XFL02-01-05,0.00031589,,,,,18.19200000,15.01300000,17.99700000,17.12100000,18.13600000,,,,,,Hong Jhun
XFL02-02-01,,,,,,,,,,,,,,,,
XFL02-02-02,,,,,,,,,,,,,,,,
XFL02-02-03,,,,,,,,,,,,,,,,
XFL02-02-04,,,,,,,,,,,,,,,,
XFL02-02-05,,,,,,,,,,,,,,,,
XFL03-01-01,0.00018643,,,,,14.18400000,12.46100000,17.46900000,15.04200000,16.57200000,,,,,,Hong Jhun
XFL03-01-02,0.00024339,,,,,13.79100000,13.70700000,14.05800000,15.36600000,15.31700000,,,,,,Hong Jhun
XFL03-01-03,0.00020455,,,,,14.97400000,17.52700000,16.54500000,14.67200000,14.44800000,,,,,,Hong Jhun
XFL03-01-04,0.00021491,,,,,15.29600000,14.68900000,15.17000000,14.80200000,16.02800000,,,,,,Hong Jhun
XFL03-01-05,0.00019678,,,,,15.70900000,14.21500000,13.91000000,15.58700000,13.39800000,,,,,,Hong Jhun
