Leaf,UE1.1,UE1.2,UE1.3,UE1.4,UE1.5,UE2.1,UE2.2,UE2.3,UE2.5,UE2.5,UE3.1,UE3.2,UE3.3,UE3.4,UE3.5,LE1.1,LE1.2,LE1.3,LE1.4,LE1.5,LE2.1,LE2.2,LE2.3,LE2.4,LE2.5,LE3.1,LE3.2,LE3.3,LE3.4,LE3.5,PM1.1,PM1.2,PM1.3,PM1.4,PM1.5,PM2.1,PM2.2,PM2.3,PM2.4,PM2.5,PM3.1,PM3.2,PM3.3,PM3.4,PM3.5,SM1.1,SM1.2,SM1.3,SM1.4,SM1.5,SM2.1,SM2.2,SM2.3,SM2.4,SM2.5,SM3.1,SM3.2,SM3.3,SM3.4,SM3.5,UC1.1,UC1.2,UC1.3,UC1.4,UC1.5,UC2.1,UC2.2,UC2.3,UC2.4,UC2.5,UC3.1,UC3.2,UC3.3,UC3.4,UC3.5,LC1.1,LC1.2,LC1.3,LC1.5,LC1.5,LC2.1,LC2.2,LC2.3,LC2.4,LC2.5,LC3.1,LC3.2,LC3.3,LC3.4,LC3.5,Data collected by
AAN05-01-01,40.99803807,38.9917511,42.30648609,37.94499268,40.56188873,41.95756662,43.35324451,41.95756662,32.27505124,38.73006149,35.67701611,33.2345798,37.50884334,38.90452123,39.51513031,9.071906296,10.20589458,9.246366032,8.984676428,7.414538799,8.635756955,5.844401171,7.501768668,5.844401171,6.280550512,7.763458272,5.844401171,6.629469985,6.978389458,7.240079063,108.3394963,98.5697511,101.0994173,96.47623426,106.1587496,124.477022,100.6632679,104.588612,121.772896,116.7135637,109.9968638,108.3394963,103.4546237,96.82515373,116.9752533,106.594899,113.834978,102.6695549,100.0526589,98.65698097,115.2306559,118.0220117,122.8196545,128.6640556,132.5893997,102.6695549,100.3143485,92.89980966,109.8224041,107.9905769,7.501768668,9.3335959,8.722986823,10.9909634,9.595285505,12.38664129,10.11866471,10.46758419,9.682515373,9.071906296,8.722986823,8.199607613,9.246366032,8.461297218,8.548527086,5.582711567,5.844401171,3.838114202,6.280550512,5.669941435,6.978389458,5.495481698,5.059332357,5.844401171,3.838114202,5.582711567,5.757171303,5.059332357,5.059332357,4.710412884,Huang Jie
AAN05-01-02,45.70845095,46.6679795,53.90805857,42.91709517,53.99528843,43.87662372,34.45579795,39.34067057,40.99803807,43.26601464,39.77681991,38.46837189,40.9108082,35.76424597,34.89194729,12.99725037,12.73556076,12.47387116,8.548527086,7.065619327,8.199607613,6.803929722,6.978389458,9.944204978,7.588998536,8.810216691,9.944204978,8.722986823,6.978389458,8.722986823,117.9347818,103.5418536,93.51041874,113.3988287,110.520243,94.90609663,96.04008492,104.7630717,79.20472035,80.68762811,101.0121874,101.8844861,82.78114495,82.95560469,90.19568375,133.5489283,135.729675,136.2530542,121.5112064,127.0066881,160.5029575,143.4931332,158.84559,150.6459824,137.2125827,112.7882196,116.1901845,110.7819327,126.3088492,117.149713,7.327308931,6.542240117,7.763458272,7.065619327,6.803929722,5.844401171,8.112377745,4.623183016,7.065619327,5.233792094,8.199607613,5.233792094,5.844401171,9.3335959,7.588998536,4.710412884,3.750884334,5.233792094,4.099803807,3.314734993,3.489194729,5.844401171,4.099803807,4.623183016,4.623183016,3.663654466,4.274263543,3.838114202,3.489194729,3.489194729,Huang Jie
AAN05-01-03,46.23183016,46.6679795,43.26601464,35.06640703,39.07898097,34.71748755,39.95127965,34.80471742,35.4153265,36.28762518,45.79568082,45.88291069,45.79568082,46.58074963,48.84872621,5.495481698,9.159136164,4.535953148,5.40825183,6.280550512,6.455010249,6.978389458,5.233792094,7.676228404,6.280550512,5.757171303,6.803929722,7.414538799,6.978389458,6.629469985,95.95285505,99.00590044,88.10216691,95.86562518,95.25501611,94.7316369,102.8440146,98.74421083,90.80629283,113.0499092,105.4609107,91.94028111,93.77210835,105.3736808,111.9159209,115.9284949,138.4338009,144.1909722,135.9041347,125.4365505,121.2495168,103.7163133,106.1587496,113.9222079,105.8098302,104.7630717,113.224369,112.8754495,96.9123836,96.9123836,7.327308931,6.280550512,7.327308931,6.455010249,4.44872328,6.803929722,4.797642753,4.535953148,5.146562225,4.710412884,8.286837482,7.850688141,6.629469985,5.844401171,4.797642753,4.274263543,4.274263543,5.669941435,3.92534407,2.96581552,2.616896047,3.92534407,3.140275256,3.92534407,4.44872328,5.495481698,3.92534407,3.140275256,3.140275256,4.44872328,Huang Jie
AAN05-01-04,41.34695754,41.95756662,41.78310688,42.74263543,43.70216398,37.77053294,35.24086676,32.01336164,36.72377452,36.81100439,43.26601464,43.44047438,45.09784187,44.83615227,44.83615227,7.937918009,7.327308931,8.897446559,8.810216691,7.152849195,7.763458272,7.588998536,7.588998536,6.280550512,8.897446559,8.897446559,8.461297218,8.897446559,9.944204978,10.46758419,97.08684334,89.06169546,93.335959,107.6416574,98.39529136,98.39529136,94.20825769,92.72534993,98.74421083,99.79096925,94.38271742,94.38271742,93.85933821,99.52927965,99.35481991,126.1343895,133.8978477,131.3681816,111.9159209,110.7819327,118.9815403,118.1964714,120.5516779,115.2306559,121.5984363,123.4302635,112.1776105,117.7603221,109.3862548,104.8503016,7.676228404,7.065619327,6.89115959,6.455010249,6.280550512,6.193320644,5.495481698,4.44872328,4.884872621,5.146562225,6.803929722,6.89115959,6.018860908,6.193320644,6.193320644,4.710412884,5.40825183,4.274263543,5.233792094,3.663654466,4.361493411,5.059332357,4.535953148,3.838114202,3.663654466,3.663654466,2.704125915,4.187033675,3.140275256,2.791355783,Huang Jie
AAN05-01-05,36.11316545,39.16621083,37.94499268,37.59607321,39.95127965,38.29391215,34.19410835,27.04125915,30.00707467,28.78585652,38.38114202,39.95127965,40.21296925,34.71748755,41.08526794,11.60157247,11.252653,8.897446559,12.9100205,8.112377745,8.286837482,8.37406735,10.46758419,8.548527086,6.803929722,7.763458272,7.414538799,7.414538799,7.501768668,5.844401171,99.70373939,93.85933821,105.7226003,108.5139561,105.6353704,92.28920059,117.9347818,115.9284949,87.3170981,102.4950952,81.90884627,86.88094876,87.40432796,76.3261347,100.6632679,110.1713236,113.0499092,117.4986325,110.6947028,117.4114026,123.2558038,126.4833089,108.3394963,122.6451947,117.7603221,113.3988287,119.9410688,118.4581611,119.9410688,115.7540351,4.535953148,4.012573939,4.361493411,5.233792094,3.663654466,5.844401171,5.844401171,4.710412884,4.012573939,5.146562225,5.844401171,5.844401171,4.710412884,6.193320644,6.716699854,3.314734993,3.489194729,3.140275256,3.140275256,3.314734993,3.314734993,3.489194729,3.489194729,3.489194729,4.274263543,6.367780381,6.716699854,5.40825183,6.193320644,5.844401171,Huang Jie
AAN05-02-01,32.97289019,30.44322401,39.86404978,38.46837189,34.10687848,31.40275256,28.43693704,33.32180966,34.71748755,40.99803807,41.1724978,33.93241874,45.62122108,35.06640703,31.5772123,8.984676428,8.112377745,10.46758419,8.984676428,6.978389458,7.850688141,10.90373353,16.31198536,13.1717101,9.3335959,10.90373353,7.414538799,10.11866471,5.844401171,10.29312445,85.83419034,86.09587994,90.80629283,76.0644451,109.2990249,65.50963104,79.20472035,87.75324744,83.7406735,89.58507467,85.6597306,80.68762811,91.85305124,88.01493704,92.63812006,116.1901845,120.7261376,118.6326208,120.464448,118.7198507,120.3772182,116.8880234,117.149713,91.76582138,110.4330132,107.903347,104.3269224,113.4860586,125.6110102,117.3241728,6.803929722,6.280550512,7.676228404,7.414538799,6.629469985,6.106090776,5.93163104,6.106090776,5.233792094,7.763458272,6.367780381,6.978389458,7.414538799,5.059332357,6.280550512,4.710412884,5.844401171,3.489194729,5.844401171,5.582711567,4.44872328,4.012573939,3.92534407,3.92534407,3.92534407,5.582711567,3.92534407,4.012573939,3.92534407,6.367780381,Huang Jie
AAN05-02-02,32.44951098,28.96031625,31.5772123,31.66444217,33.2345798,34.63025769,32.79843045,42.30648609,41.52141728,37.24715373,39.95127965,48.23811713,34.71748755,31.05383309,34.36856808,6.89115959,8.025147877,6.803929722,8.810216691,8.37406735,8.548527086,8.897446559,8.548527086,8.635756955,5.844401171,6.629469985,6.803929722,7.676228404,10.46758419,6.455010249,85.22358126,80.60039824,81.64715666,85.83419034,85.57250073,67.77760761,77.54735286,69.52220498,75.80275549,73.70923865,75.01768668,73.70923865,71.00511274,84.26405271,84.17682284,114.7945066,108.6884158,104.8503016,98.48252123,88.97446559,105.8098302,103.1929341,105.8098302,102.4950952,100.4888082,115.9284949,108.8628755,91.06798243,87.40432796,90.89352269,6.106090776,6.803929722,6.106090776,4.884872621,4.012573939,7.327308931,6.629469985,5.844401171,6.629469985,5.844401171,5.059332357,5.93163104,5.059332357,3.489194729,5.844401171,4.187033675,3.140275256,4.187033675,3.489194729,4.44872328,4.187033675,5.233792094,4.187033675,4.012573939,3.140275256,2.791355783,3.053045388,4.099803807,3.838114202,4.884872621,Huang Jie
AAN05-02-03,27.56463836,26.77956955,30.35599414,29.13477599,31.8389019,45.35953148,48.325347,46.14460029,39.95127965,43.44047438,38.20668228,40.47465886,39.16621083,40.56188873,39.60236018,10.20589458,10.46758419,11.16542313,13.43339971,8.548527086,8.984676428,8.37406735,6.629469985,7.763458272,9.3335959,6.978389458,7.588998536,9.769745242,9.944204978,6.542240117,73.36031918,71.35403221,67.16699854,74.49430747,81.03654758,73.53477892,68.6499063,73.01139971,67.69037775,64.20118302,60.71198829,68.47544656,75.80275549,74.14538799,73.44754905,99.35481991,108.8628755,113.5732884,108.3394963,109.1245652,98.91867057,92.72534993,111.1308521,83.13006442,76.76228404,93.24872914,100.0526589,114.1838975,106.1587496,97.34853294,6.193320644,4.623183016,5.059332357,4.710412884,4.274263543,4.274263543,4.44872328,4.710412884,5.757171303,4.710412884,5.059332357,3.838114202,5.059332357,5.059332357,3.489194729,3.489194729,3.838114202,4.274263543,2.791355783,3.140275256,4.44872328,4.012573939,4.884872621,4.884872621,3.489194729,3.838114202,4.623183016,4.274263543,4.710412884,4.274263543,Huang Jie
AAN05-02-04,38.11945242,42.30648609,34.54302782,30.00707467,29.9198448,38.9917511,43.61493411,43.26601464,36.54931479,32.97289019,33.58349927,32.01336164,34.01964861,35.58978624,35.32809663,8.984676428,7.327308931,9.3335959,8.984676428,7.414538799,7.327308931,7.414538799,9.595285505,9.3335959,7.850688141,6.629469985,9.682515373,6.193320644,9.3335959,7.763458272,100.1398887,94.9933265,110.8691625,95.42947584,95.42947584,86.09587994,104.6758419,94.81886676,94.90609663,87.22986823,98.8314407,94.20825769,86.18310981,89.67230454,80.33870864,137.4742723,129.1874348,105.89706,128.7512855,123.3430337,120.3772182,125.087631,119.3304597,115.2306559,115.841265,107.6416574,103.5418536,107.2055081,127.7045271,108.5139561,6.280550512,6.978389458,5.40825183,69.95835432,6.978389458,6.978389458,5.40825183,6.193320644,5.844401171,5.059332357,6.193320644,6.629469985,5.582711567,5.40825183,7.152849195,5.233792094,4.44872328,4.797642753,6.106090776,3.489194729,6.106090776,4.535953148,4.797642753,5.40825183,6.106090776,5.40825183,4.710412884,4.710412884,5.495481698,3.92534407,Huang Jie
AAN05-02-05,38.38114202,38.9917511,36.63654466,34.10687848,34.71748755,42.5681757,49.98271449,51.81454173,44.83615227,41.87033675,33.67072914,32.71120059,30.00707467,31.92613177,29.22200586,8.984676428,8.722986823,6.367780381,7.152849195,5.757171303,7.240079063,8.025147877,10.29312445,10.38035432,7.327308931,10.29312445,6.193320644,8.635756955,6.629469985,8.286837482,75.19214641,76.41336457,86.09587994,78.2451918,90.89352269,88.45108638,90.02122401,99.87819912,78.2451918,91.94028111,86.35756955,95.86562518,88.45108638,81.12377745,71.79018155,112.0031508,123.4302635,133.5489283,129.7108141,118.8943104,114.4455871,88.45108638,96.04008492,103.6290835,105.3736808,88.71277599,84.0023631,92.63812006,92.89980966,107.3799678,5.93163104,5.233792094,6.018860908,7.152849195,5.582711567,7.763458272,6.106090776,7.676228404,7.152849195,9.595285505,7.676228404,8.286837482,7.676228404,7.414538799,6.018860908,4.274263543,4.623183016,6.716699854,5.40825183,3.576424597,4.012573939,5.059332357,4.972102489,3.838114202,5.059332357,4.187033675,4.012573939,5.233792094,3.838114202,6.106090776,Huang Jie
ACL01-01-01,9.727970313,11.64272811,10.08462377,10.08462377,7.767249023,8.228047617,7.996484688,6.021217988,8.673137168,6.60536166,7.152269082,8.182084121,7.078378398,5.869363906,7.078378398,6.60536166,5.057148203,5.766382402,4.670822109,5.43009252,8.853500254,6.455834844,7.450740898,8.182084121,6.361580586,6.862524512,7.152269082,6.906160742,6.58267082,6.872997207,49.2653042,50.85366299,51.6734423,53.3258009,53.70689064,58.3119675,56.68986336,48.87432357,51.22311641,47.89919928,43.82997533,50.82515398,62.99617139,59.34527344,52.68580285,89.27332756,83.72570813,82.1751674,88.28365785,90.12277951,90.10765229,103.3596846,100.5681295,91.19157625,94.64232936,71.09621939,73.37577607,80.32091852,79.11190402,76.08704053,4.705731094,3.955769746,3.575843633,2.742682539,3.127263184,5.042602793,3.490898438,3.87896998,3.127263184,3.87896998,4.523622559,4.539913418,3.898169922,3.67998877,3.490898438,3.512425645,3.31402625,3.993587813,2.261520371,2.715337168,2.82355502,1.939194082,3.102826895,2.742682539,4.177441797,3.659043379,3.87896998,2.483774238,2.483774238,2.796791465,Huang Jie
ACL01-01-02,7.450740898,6.99401502,7.729430957,7.94586666,6.715906777,6.810161035,8.330447305,8.066884473,6.640270645,12.45145291,9.313717031,9.050736016,7.82775793,6.58267082,10.3586593,5.818164063,6.593725332,4.523622559,4.195478105,6.906160742,5.512710449,5.348056406,5.774527832,5.004784727,5.557510313,6.896269863,7.272705078,7.34194123,5.990381719,4.954166699,60.40185203,57.85756889,56.26339193,61.59806656,57.01917145,58.84782041,59.81130838,62.94846244,61.10875896,62.14031945,60.89814143,60.47050637,69.18087979,60.72243287,62.73377219,78.75466875,84.39770607,80.77706258,77.23554611,89.35070914,79.19161287,79.96310143,79.82462912,79.28819439,74.89431689,82.09429492,75.18347965,74.64762674,85.01384965,77.87903506,4.665585762,3.820206523,4.523622559,4.422386504,4.670822109,4.936712207,4.114023809,5.588346582,4.525368008,3.702679609,4.599840508,4.771476348,3.316935332,3.29133541,3.092354199,2.742682539,3.029518027,1.645376797,2.194029668,3.29133541,3.820206523,2.468647012,3.31402625,2.82355502,1.939194082,2.742682539,2.452937969,2.483774238,2.601882969,1.734394707,Huang Jie
ACL01-01-03,9.381789551,9.349789648,7.006233164,7.859757832,6.697288652,7.365213887,9.036772422,7.278523242,9.092626797,10.90440309,9.018154297,8.441574238,7.585722305,8.731900625,9.894951621,5.268347559,5.534819473,7.278523242,4.954166699,5.244493086,6.459325742,6.116054063,6.690888672,6.79154291,6.116054063,5.818164063,8.770882324,7.295977734,5.847254883,6.109072266,69.25826137,73.6463207,68.23135541,69.23847961,68.66422682,67.69375705,71.57796338,66.34976115,55.00957758,58.25436768,58.49873057,67.65128445,67.11368609,73.43861225,62.52548191,74.32762771,79.36266689,79.49473922,73.98726512,75.06362547,74.87453514,74.30726414,86.30490025,95.49294494,97.84231959,89.99652535,104.1486276,113.2319454,92.80728041,93.67651412,5.236347656,5.534819473,4.945439453,6.136999453,5.021657402,5.933363711,5.534819473,5.021657402,3.792861152,4.40202293,2.618173828,4.072714844,3.213372012,3.503116582,4.363623047,5.021657402,4.979766621,5.527255859,4.40202293,4.373513926,3.503116582,4.73540373,4.516058945,4.954166699,2.485519688,3.199990234,3.792861152,3.539189199,4.690603867,2.923627441,Huang Jie
ACL01-01-04,10.44418631,11.30876549,10.47269531,13.18803248,11.1068752,9.509207344,10.97073016,10.86076686,8.228047617,9.509207344,10.44418631,11.64272811,8.929718203,9.437643926,9.12928123,5.647691855,6.50179834,5.818164063,3.512425645,6.60536166,6.206235605,5.869363906,8.145429688,8.929718203,9.3090625,10.50120432,8.182084121,4.797658086,6.206235605,6.254526367,68.92022604,74.352064,67.56633926,64.91383826,64.34656727,65.99368951,73.52297563,67.2451766,73.93955617,74.92457135,70.20604029,71.36327313,71.01883781,71.49243637,63.45347908,77.51074527,75.15031611,75.82173225,77.25009152,79.40106678,88.65369309,87.85311371,91.12815826,100.7525653,80.34942752,92.65309906,93.7678593,89.14881885,82.94607414,88.89107418,5.665146348,6.206235605,6.482598398,6.206235605,5.042602793,6.60536166,6.60536166,7.369868418,8.145429688,8.542228477,8.542228477,6.217871934,6.60536166,5.444056113,6.60536166,4.284496016,3.127263184,4.65453125,3.490898438,3.102826895,2.742682539,2.742682539,4.049442188,2.715337168,4.670822109,3.102826895,3.512425645,3.127263184,3.198244785,3.512425645,Huang Jie
ACL01-01-05,10.95036658,10.95036658,10.08462377,10.08462377,8.673137168,6.67343418,6.60536166,7.461213594,6.58267082,6.58267082,9.603461602,9.341062402,9.05480873,9.087972266,10.92942119,6.593725332,5.275911172,6.992851387,5.388783555,4.96696666,5.485365078,5.766382402,5.275911172,5.275911172,4.422386504,4.422386504,4.422386504,4.123332871,3.659043379,4.123332871,49.21177709,51.1660984,56.39720971,50.16828326,68.82073543,70.38989428,75.43773342,86.21471871,61.45843063,71.25214619,71.04851045,75.47671512,77.47932719,79.09095863,46.3963675,92.49775408,90.78430477,86.86809854,83.1043282,75.20035232,90.25543365,89.41238168,77.57939961,88.742711,96.34705143,91.06764936,93.25236996,100.3371483,104.7217168,111.9036585,5.203765938,6.397071387,5.042602793,5.203765938,6.254526367,5.203765938,4.422386504,5.057148203,5.218311348,5.766382402,4.336859492,4.422386504,4.177441797,4.96696666,4.123332871,4.539913418,2.953881895,3.575843633,4.195478105,3.575843633,3.33671709,3.659043379,3.33671709,2.953881895,3.659043379,2.953881895,3.993587813,2.742682539,2.483774238,2.194029668,Huang Jie
ACL01-02-01,9.670370488,10.33015029,10.48898617,8.456119648,10.08171469,9.774515625,9.277062598,9.471389277,9.722733965,10.57742227,11.13480238,11.54847385,9.630806973,10.01015127,9.88215166,7.006233164,5.774527832,6.225435547,5.179329648,6.184708398,6.184708398,6.254526367,6.593725332,7.796339844,5.869363906,6.217871934,5.869363906,5.830964023,5.101948066,5.444056113,68.25171898,61.92504738,58.68607545,67.68386617,66.11354369,61.61843014,66.97230471,66.58772406,58.5388759,57.17742551,53.15183779,52.78703891,62.54584549,58.12578625,50.06006541,78.18972502,72.69272361,78.08034354,68.34830051,75.12937072,63.4046065,72.13825258,73.27163094,68.05797412,82.85065625,76.08704053,83.87116223,72.15454344,80.68688104,78.4125607,6.206235605,5.057148203,4.670822109,5.830964023,4.670822109,4.73540373,4.363623047,4.553295195,3.503116582,3.702679609,3.956933379,3.29133541,3.550825527,3.092354199,4.324641348,2.502392363,2.864863984,2.995190859,1.951412227,2.864863984,2.468647012,3.392571465,2.271993066,1.862976133,2.345301934,3.102826895,2.715337168,3.512425645,2.359265527,3.512425645,Huang Jie
ACL01-02-02,8.441574238,7.278523242,6.563470879,7.479249902,7.295977734,7.295977734,5.8833275,6.136999453,7.854521484,7.272705078,5.534819473,8.731900625,6.406380449,7.359395723,7.461213594,6.774088418,5.766382402,5.907763789,4.336859492,5.553437598,4.336859492,5.648273672,4.797658086,6.109072266,5.434747051,3.792861152,3.881297246,3.539189199,4.072714844,4.43111375,100.1806397,97.17032164,90.19841564,92.53789941,99.53307807,93.17964291,90.21179742,95.50458127,100.7903833,89.74168977,87.32831531,91.05543121,94.0977492,86.12104627,101.8329983,73.92733803,75.05431641,73.32981258,84.43552414,76.29765807,72.87599578,71.06712857,87.90256811,73.00806811,74.49286357,79.97822865,68.80444457,74.88326238,74.49286357,96.16610652,4.718531055,4.049442188,3.898169922,4.049442188,4.049442188,4.177441797,4.422386504,3.87896998,3.820206523,2.261520371,2.452937969,3.198244785,2.261520371,3.67998877,3.46937123,2.923627441,3.252353711,2.682173633,3.213372012,4.235623438,2.634464688,2.923627441,1.19970543,2.036357422,2.117811719,2.345301934,2.634464688,2.345301934,2.036357422,2.345301934,Huang Jie
ACL01-02-03,9.032117891,8.150666035,9.022808828,9.498152832,9.439971191,8.590519238,13.32941387,9.381789551,9.341062402,10.97073016,8.145429688,8.182084121,8.678373516,9.399244043,9.106590391,6.810161035,6.353435156,5.364347266,6.074163281,6.217871934,7.410595566,5.057148203,7.024851289,5.830964023,5.444056113,6.50179834,5.057148203,6.314453457,6.60536166,6.314453457,77.18841898,81.14127965,83.82578055,71.43716381,83.11538271,72.98712271,71.84908982,65.06220145,76.1074041,75.1072617,77.31467314,71.17767369,70.79076578,73.15701311,67.73215693,64.01609555,61.01683197,65.39674588,78.28863381,74.3340277,82.65807502,73.53752104,82.56672984,75.24107947,73.18144939,68.07775588,73.15701311,70.59469365,67.18699496,69.85695045,5.388783555,4.165223652,4.516058945,4.235623438,3.316935332,2.485519688,2.215556875,2.744427988,2.398829043,2.036357422,2.345301934,1.566831582,1.839703477,2.966681855,1.483631836,2.359265527,1.599413301,2.82355502,1.977593965,2.327265625,3.490898438,3.198244785,2.82355502,2.327265625,2.742682539,2.088720898,1.977593965,2.601882969,3.127263184,3.33671709,Huang Jie
ACL01-02-04,11.98018162,11.79690945,11.97378164,9.373644121,9.889133457,11.62352816,9.54062543,7.461213594,6.78514293,7.640413047,6.992851387,8.853500254,10.11487822,11.94876354,12.68185221,6.938742461,4.859912441,4.859912441,5.275911172,7.853939668,6.992851387,6.981796875,6.60536166,6.021217988,6.254526367,6.314453457,5.444056113,6.593725332,7.131323691,7.49088623,65.80925371,69.69055096,77.07438297,77.64514486,63.96664115,58.29684027,67.90612004,66.93565027,75.2492249,69.04357111,69.43455174,69.4473517,73.84355646,68.2843007,65.64401785,74.47657271,71.80894449,75.27307938,72.59963299,69.48342432,74.08850117,73.32515805,73.45664855,76.45998484,79.96891959,77.72776279,67.83862934,63.76533268,75.12413438,74.21068262,3.67998877,3.659043379,3.46937123,3.31402625,2.796791465,4.336859492,3.659043379,4.195478105,4.195478105,3.87896998,4.284496016,3.87896998,4.65453125,3.898169922,3.512425645,3.198244785,3.102826895,3.575843633,2.82355502,2.742682539,3.490898438,3.512425645,3.102826895,2.742682539,3.31402625,2.359265527,1.977593965,3.575843633,3.127263184,2.601882969,Huang Jie
ACL01-02-05,9.87400623,8.246665742,11.0254209,12.8057791,11.8731274,11.72650967,8.853500254,8.853500254,8.716191582,9.219462773,9.021645195,12.96345135,9.252044492,7.996484688,9.325353359,4.734821914,4.96696666,6.059036055,5.388783555,4.123332871,5.766382402,4.195478105,4.422386504,5.594164746,3.575843633,6.67343418,4.422386504,4.422386504,5.275911172,3.87896998,68.07426498,73.45664855,71.38654578,66.1955798,72.94581375,71.86188979,103.919392,85.89995604,97.67301102,94.92334668,97.56770225,97.67301102,70.63018445,74.16704639,78.18041596,98.63068082,100.9806373,100.5989657,87.4662058,83.52439965,72.95512281,67.29230373,67.73681146,73.38159424,62.65522697,70.5609483,67.3126673,67.6635026,73.3943942,81.59742371,6.60536166,4.936712207,4.670822109,4.123332871,4.388059336,4.96696666,4.388059336,3.575843633,4.388059336,3.33671709,4.670822109,2.796791465,3.575843633,3.31402625,3.127263184,2.601882969,2.452937969,2.452937969,2.796791465,2.796791465,1.398686641,2.261520371,2.953881895,2.601882969,3.029518027,3.198244785,2.953881895,1.939194082,2.796791465,3.33671709,Huang Jie
ACL02-01-01,10.24753236,11.09349342,9.911824297,8.328120039,9.934515137,7.987175625,9.889133457,9.911824297,7.987175625,8.328120039,9.195026484,11.64272811,9.727970313,8.15473875,8.15473875,5.553437598,4.734821914,6.361580586,6.361580586,6.132926738,6.60536166,5.92056375,5.92056375,6.78514293,4.96696666,7.650303926,6.254526367,8.145429688,7.410595566,6.217871934,79.28761258,59.73799951,69.05229836,67.50873943,63.34293396,71.30392785,79.46972111,75.19744324,76.49140293,78.17925232,72.34188832,82.39567582,79.28819439,85.13021293,86.81689869,70.06000438,75.09329811,77.25765514,81.98433162,78.05183453,84.12657963,76.36573059,74.26711881,73.58348453,74.77271727,74.48180906,71.99279848,76.02769525,88.11725836,89.60030838,5.042602793,2.953881895,3.839988281,4.195478105,4.336859492,3.839988281,3.87896998,3.898169922,3.31402625,4.718531055,2.742682539,3.575843633,4.96696666,4.686531152,3.575843633,1.939194082,2.483774238,1.939194082,1.939194082,1.734394707,2.483774238,2.088720898,2.483774238,2.261520371,2.194029668,2.194029668,2.261520371,3.31402625,2.953881895,2.483774238,Huang Jie
